
1481	CHRIST DEEMED TO BE UNIVERSITY KENGERI CAMPUS	Karnataka	BANGALORE URBAN	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2024	30
1482	CHRIST DEEMED TO BE UNIVERSITY KENGERI CAMPUS	Karnataka	BANGALORE URBAN	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2024	180
1483	CHRIST DEEMED TO BE UNIVERSITY KENGERI CAMPUS	Karnataka	BANGALORE URBAN	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION TECHNOLOGY	30-06-2024	30
1484	CHRIST DEEMED TO BE UNIVERSITY KENGERI CAMPUS	Karnataka	BANGALORE URBAN	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2024	60
1485	K L E INSTITUTE OF TECHNOLOGY	Karnataka	DHARWAD	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
1486	K L E INSTITUTE OF TECHNOLOGY	Karnataka	DHARWAD	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	180
1487	K L E INSTITUTE OF TECHNOLOGY	Karnataka	DHARWAD	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
1488	K L E INSTITUTE OF TECHNOLOGY	Karnataka	DHARWAD	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	60
1489	K L E INSTITUTE OF TECHNOLOGY	Karnataka	DHARWAD	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	60
1490	J C BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY	Haryana	FARIDABAD	State Government University	JC BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY, YMCA FARIDABAD	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER ENGINEERING	30-06-2024	180
1491	J C BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY	Haryana	FARIDABAD	State Government University	JC BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY, YMCA FARIDABAD	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2024	120
1492	J C BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY	Haryana	FARIDABAD	State Government University	JC BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY, YMCA FARIDABAD	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL ENGINEERING	30-06-2024	60
1493	J C BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY	Haryana	FARIDABAD	State Government University	JC BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY, YMCA FARIDABAD	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION TECHNOLOGY	30-06-2025	60
1494	J C BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY	Haryana	FARIDABAD	State Government University	JC BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY, YMCA FARIDABAD	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	60
1495	J C BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY	Haryana	FARIDABAD	State Government University	JC BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY, YMCA FARIDABAD	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS ENGINEERING	30-06-2024	60
1496	J C BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY	Haryana	FARIDABAD	State Government University	JC BOSE UNIVERSITY OF SCIENCE AND TECHNOLOGY, YMCA FARIDABAD	MANAGEMENT	POST GRADUATE	MBA	30-06-2024	120
1497	FORTUNE INSTITUTE OF INTERNATIONAL BUSINESS	Delhi	SOUTH WEST DELHI	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM	30-06-2025	240
1498	PRAVARA RURAL ENGINEERING COLLEGE	Maharashtra	AHMEDNAGAR	Private-Self Financing	University of Pune, Pune	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2026	60
1499	PRAVARA RURAL ENGINEERING COLLEGE	Maharashtra	AHMEDNAGAR	Private-Self Financing	University of Pune, Pune	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER ENGINEERING	30-06-2026	120
1500	PRAVARA RURAL ENGINEERING COLLEGE	Maharashtra	AHMEDNAGAR	Private-Self Financing	University of Pune, Pune	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND TELECOMMUNICATIONS ENGINEERING	30-06-2026	60
1501	PRAVARA RURAL ENGINEERING COLLEGE	Maharashtra	AHMEDNAGAR	Private-Self Financing	University of Pune, Pune	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INSTRUMENTATION AND CONTROL ENGINEERING	30-06-2026	60
1502	PRAVARA RURAL ENGINEERING COLLEGE	Maharashtra	AHMEDNAGAR	Private-Self Financing	University of Pune, Pune	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CHEMICAL ENGINEERING	30-06-2026	60
1503	G PULLAIAH COLLEGE OF ENGINEERING AND TECHNOLOGY	Andhra Pradesh	KURNOOL	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2024	360
1504	G PULLAIAH COLLEGE OF ENGINEERING AND TECHNOLOGY	Andhra Pradesh	KURNOOL	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2024	180
1505	G PULLAIAH COLLEGE OF ENGINEERING AND TECHNOLOGY	Andhra Pradesh	KURNOOL	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2024	60
1506	G PULLAIAH COLLEGE OF ENGINEERING AND TECHNOLOGY	Andhra Pradesh	KURNOOL	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	30
1507	KUPPAM ENGINEERING COLLEGE	Andhra Pradesh	CHITTOOR	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2025	120
1508	DAYANANDA SAGAR ACADEMY OF TECHNOLOGY MANAGEMENT TECHNICAL CAMPUS	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	360
1509	DAYANANDA SAGAR ACADEMY OF TECHNOLOGY MANAGEMENT TECHNICAL CAMPUS	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION SCIENCE AND ENGINEERING	30-06-2025	180
1510	DAYANANDA SAGAR ACADEMY OF TECHNOLOGY MANAGEMENT TECHNICAL CAMPUS	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
1511	DAYANANDA SAGAR ACADEMY OF TECHNOLOGY MANAGEMENT TECHNICAL CAMPUS	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	120
1512	DAYANANDA SAGAR ACADEMY OF TECHNOLOGY MANAGEMENT TECHNICAL CAMPUS	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	30
1513	DAYANANDA SAGAR ACADEMY OF TECHNOLOGY MANAGEMENT TECHNICAL CAMPUS	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	30
1514	GOVERNMENT POLYTECHNIC	Telangana	WARANGAL	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2026	60
1515	GOVERNMENT POLYTECHNIC	Telangana	WARANGAL	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	ELECTRONICS & COMMUNICATION ENGG	30-06-2026	120
1516	MODEL ENGINEERING COLLEGE	Kerala	ERNAKULAM	Government	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
1517	MODEL ENGINEERING COLLEGE	Kerala	ERNAKULAM	Government	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND BIOMEDICAL ENGINEERING	30-06-2025	60
1518	MODEL ENGINEERING COLLEGE	Kerala	ERNAKULAM	Government	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
1519	MODEL ENGINEERING COLLEGE	Kerala	ERNAKULAM	Government	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	120
1520	SRM VALLIAMMAI ENGINEERING COLLEGE	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2026	180
1521	SRM VALLIAMMAI ENGINEERING COLLEGE	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
1522	SRM VALLIAMMAI ENGINEERING COLLEGE	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2026	180
1523	SRM VALLIAMMAI ENGINEERING COLLEGE	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2026	60
1524	SRM VALLIAMMAI ENGINEERING COLLEGE	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION TECHNOLOGY	30-06-2025	120
1525	P V K K INSTITUTE OF TECHNOLOGY	Andhra Pradesh	ANANTAPUR	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2026	60
1526	P V K K INSTITUTE OF TECHNOLOGY	Andhra Pradesh	ANANTAPUR	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2026	180
1527	P V K K INSTITUTE OF TECHNOLOGY	Andhra Pradesh	ANANTAPUR	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2026	60
1528	INDIRA GANDHI INSTITUTE OF TECHNOLOGY SARANG	Odisha	DHENKANAL	Government	Biju Patnaik University of Technology, Bhubaneswar	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CHEMICAL ENGINEERING	30-06-2024	60
1529	INDIRA GANDHI INSTITUTE OF TECHNOLOGY SARANG	Odisha	DHENKANAL	Government	Biju Patnaik University of Technology, Bhubaneswar	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	METALLURGICAL AND MATERIALS ENGINEERING	30-06-2024	60
1530	INDIRA GANDHI INSTITUTE OF TECHNOLOGY SARANG	Odisha	DHENKANAL	Government	Biju Patnaik University of Technology, Bhubaneswar	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2024	120
1531	INDIRA GANDHI INSTITUTE OF TECHNOLOGY SARANG	Odisha	DHENKANAL	Government	Biju Patnaik University of Technology, Bhubaneswar	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL ENGINEERING	30-06-2024	120
1532	INDIRA GANDHI INSTITUTE OF TECHNOLOGY SARANG	Odisha	DHENKANAL	Government	Biju Patnaik University of Technology, Bhubaneswar	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2024	120
1533	JAWAHARLAL NEHRU GOVERNMENT POLYTECHNIC	Telangana	RANGAREDDI	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	MECHANICAL ENGINEERING	30-06-2026	120
1534	JAWAHARLAL NEHRU GOVERNMENT POLYTECHNIC	Telangana	RANGAREDDI	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2026	60
1535	JAWAHARLAL NEHRU GOVERNMENT POLYTECHNIC	Telangana	RANGAREDDI	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2026	120
1536	INTERNATIONAL MANAGEMENT INSTITUTE KOLKATA	West Bengal	SOUTH 24 PARGANAS	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM(BUSINESS MANAGEMENT)	30-06-2025	180
1537	DR VITHALRAO VIKHE PATIL COLLEGE OF ENGINEERING AHMEDNAGAR	Maharashtra	AHMEDNAGAR	Private-Self Financing	Savitribai Phule Pune University, Pune	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2026	60
1538	DR VITHALRAO VIKHE PATIL COLLEGE OF ENGINEERING AHMEDNAGAR	Maharashtra	AHMEDNAGAR	Private-Self Financing	Savitribai Phule Pune University, Pune	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND TELECOMMUNICATION ENGINEERING	30-06-2026	60
1539	G H RAISONI COLLEGE OF ENGINEERING MANAGEMENT NAGPUR	Maharashtra	NAGPUR	Private-Self Financing	Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL ENGINEERING	30-06-2025	60
1540	G H RAISONI COLLEGE OF ENGINEERING MANAGEMENT NAGPUR	Maharashtra	NAGPUR	Private-Self Financing	Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
1541	G H RAISONI COLLEGE OF ENGINEERING MANAGEMENT NAGPUR	Maharashtra	NAGPUR	Private-Self Financing	Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	60
1542	BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT	Karnataka	BELLARY	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	60
1543	BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT	Karnataka	BELLARY	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
1544	BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT	Karnataka	BELLARY	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	120
1545	BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT	Karnataka	BELLARY	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	120
1546	BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT	Karnataka	BELLARY	Private-Self Financing	Visvesvaraya Technological University, Belgaum	MANAGEMENT	POST GRADUATE	MBA	30-06-2025	240
1547	BALLARI INSTITUTE OF TECHNOLOGY MANAGEMENT	Karnataka	BELLARY	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2025	180
1548	NARASARAOPETA ENGINEERING COLLEGE	Andhra Pradesh	GUNTUR	Private-Self Financing	Jawaharlal Nehru Technological University, Kakinada	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	660
1549	NARASARAOPETA ENGINEERING COLLEGE	Andhra Pradesh	GUNTUR	Private-Self Financing	Jawaharlal Nehru Technological University, Kakinada	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2025	360
1550	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2024	120
1551	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE & ENGINEERING	30-06-2024	360
1552	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2024	60
1553	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
1554	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	TEXTILE TECHNOLOGY	30-06-2026	40
1555	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CHEMICAL ENGINEERING	30-06-2026	30
1556	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION SCIENCE AND ENGINEERING	30-06-2026	300
1557	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	BIOTECHNOLOGY	30-06-2026	30
1558	BAPUJI INSTITUTE OF ENGINEERING TECHNOLOGY	Karnataka	DAVANAGERE	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2024	60
1559	PADMASHRI DR V B KOLTE COLLEGE OF ENGINEERING	Maharashtra	BULDHANA	Private-Self Financing	Maharashtra State Board of Technical Education, Mumbai	ENGINEERING AND TECHNOLOGY	DIPLOMA	MECHANICAL ENGINEERING	30-06-2025	60
1560	PADMASHRI DR V B KOLTE COLLEGE OF ENGINEERING	Maharashtra	BULDHANA	Private-Self Financing	Maharashtra State Board of Technical Education, Mumbai	ENGINEERING AND TECHNOLOGY	DIPLOMA	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	60
1561	PADMASHRI DR V B KOLTE COLLEGE OF ENGINEERING	Maharashtra	BULDHANA	Private-Self Financing	Maharashtra State Board of Technical Education, Mumbai	ENGINEERING AND TECHNOLOGY	DIPLOMA	ELECTRICAL ENGINEERING	30-06-2025	60
1562	GURUNANAK INSTITUTE OF TECHNOLOGY	West Bengal	NORTH 24 PARGANAS	Private-Self Financing	Maulana Abul Kalam Azad University of Technology, West Bengal	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2026	240
1563	GURUNANAK INSTITUTE OF TECHNOLOGY	West Bengal	NORTH 24 PARGANAS	Private-Self Financing	Maulana Abul Kalam Azad University of Technology, West Bengal	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2026	120
1564	GURUNANAK INSTITUTE OF TECHNOLOGY	West Bengal	NORTH 24 PARGANAS	Private-Self Financing	Maulana Abul Kalam Azad University of Technology, West Bengal	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL ENGINEERING	30-06-2026	30
1565	GURUNANAK INSTITUTE OF TECHNOLOGY	West Bengal	NORTH 24 PARGANAS	Private-Self Financing	Maulana Abul Kalam Azad University of Technology, West Bengal	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	FOOD TECHNOLOGY	30-06-2028	60
1566	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2024	30
1567	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE & ENGINEERING	30-06-2024	450
1568	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2026	240
1569	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION TECHNOLOGY	30-06-2026	120
1570	KAMARAJ COLLEGE OF ENGINEERING TECHNOLOGY	Tamil Nadu	VIRUDHUNAGAR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHATRONICS ENGINEERING	30-06-2024	30
1571	KAMARAJ COLLEGE OF ENGINEERING TECHNOLOGY	Tamil Nadu	VIRUDHUNAGAR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION TECHNOLOGY	30-06-2024	120
1572	KAMARAJ COLLEGE OF ENGINEERING TECHNOLOGY	Tamil Nadu	VIRUDHUNAGAR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2026	30
1573	KAMARAJ COLLEGE OF ENGINEERING TECHNOLOGY	Tamil Nadu	VIRUDHUNAGAR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	BIOTECHNOLOGY	30-06-2026	60
1574	KAMARAJ COLLEGE OF ENGINEERING TECHNOLOGY	Tamil Nadu	VIRUDHUNAGAR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2026	30
1575	KAMARAJ COLLEGE OF ENGINEERING TECHNOLOGY	Tamil Nadu	VIRUDHUNAGAR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2026	180
1576	KAMARAJ COLLEGE OF ENGINEERING TECHNOLOGY	Tamil Nadu	VIRUDHUNAGAR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2026	120
1577	GOVERNMENT ISTITUTE OF ELECTRONICS	Telangana	HYDERABAD	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	60
1578	GOVERNMENT ISTITUTE OF ELECTRONICS	Telangana	HYDERABAD	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2025	60
1579	GOVERNMENT ISTITUTE OF ELECTRONICS	Telangana	HYDERABAD	Government	State Board of Technical Education and Training, Hyderabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	ELECTRONICS AND VIDEO ENGINEERING	30-06-2025	60
1580	SDM INSTITUTE FOR MANAGEMENT DEVELOPMENT	Karnataka	MYSORE	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM	30-06-2024	240
1581	CAMBRIDGE INSTITUTE OF TECHNOLOGY	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2026	240
1582	BNM INSTITUTE OF TECHNOLOGY	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
1583	BNM INSTITUTE OF TECHNOLOGY	Karnataka	BANGALORE URBAN	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	120
